order_ID,product,quantity_ordered,price,order_date,state,city,zip_code
143266,Lightning Charging Cable,1,14.95,01/09/19 09:08,NY,Buffalo,14211
143267,27in 4K Gaming Monitor,1,389.99,01/17/19 17:41,NY,New York City,10001
143268,27in 4K Gaming Monitor,1,389.99,01/07/19 10:28,GA,Atlanta,30339
143269,20in Monitor,1,109.99,01/21/19 10:35,TX,Austin,78701
143270,AAA Batteries (4-pack),2,2.99,01/29/19 11:18,PA,Philadelphia,19102
143271,Google Phone,1,600,01/20/19 19:00,PA,Philadelphia,19132
143271,Wired Headphones,1,11.99,01/20/19 19:00,TX,Houston,77055
143272,Macbook Pro Laptop,1,1700,01/14/19 12:58,FL,Orlando,32822
143273,USB-C Charging Cable,1,11.95,01/03/19 16:36,CA,Los Angeles,90008
143274,iPhone,1,700,01/21/19 19:08,CA,San Francisco,94102
143275,Google Phone,1,600,01/17/19 00:39,PA,Philadelphia,19132
143275,USB-C Charging Cable,2,11.95,01/17/19 00:39,PA,Philadelphia,19116
143276,USB-C Charging Cable,1,11.95,01/15/19 23:17,IL,Chicago,60629
143277,AA Batteries (4-pack),3,3.84,01/30/19 08:33,CA,San Francisco,94102
143278,Wired Headphones,1,11.99,01/20/19 15:08,GA,Atlanta,30318
143279,iPhone,1,700,01/06/19 05:37,NY,Buffalo,14211
143280,Lightning Charging Cable,1,14.95,01/12/19 09:48,FL,Miami,33137
143281,ThinkPad Laptop,1,999.99,01/21/19 20:15,NY,New York City,10118
143282,Apple Airpods Headphones,1,150,01/26/19 12:07,OR,Portland,97223
143283,AAA Batteries (4-pack),1,2.99,01/22/19 22:58,FL,Miami,33137
143284,AAA Batteries (4-pack),1,2.99,01/08/19 15:30,NY,Buffalo,14201
143285,AAA Batteries (4-pack),1,2.99,01/11/19 10:57,WA,Seattle,98122
143286,Apple Airpods Headphones,1,150,01/11/19 01:00,CA,San Francisco,94118
143287,AAA Batteries (4-pack),1,2.99,01/12/19 17:20,OH,Columbus,43212
143288,Vareebadd Phone,1,400,01/16/19 19:06,OH,Columbus,43201
143289,AA Batteries (4-pack),2,3.84,01/03/19 19:24,NY,Buffalo,14201
143290,Wired Headphones,1,11.99,01/11/19 09:57,NY,Buffalo,14201
143291,Lightning Charging Cable,1,14.95,01/27/19 17:28,PA,Philadelphia,19132
143292,Apple Airpods Headphones,1,150,01/06/19 23:39,TX,Houston,77055
143293,Apple Airpods Headphones,1,150,01/26/19 13:47,OH,Columbus,43212
143294,Wired Headphones,1,11.99,01/24/19 10:16,PA,Philadelphia,19132
143295,Google Phone,1,600,01/12/19 18:07,GA,Atlanta,30303
143295,USB-C Charging Cable,1,11.95,01/12/19 18:07,FL,Orlando,32822
143296,Bose SoundSport Headphones,1,99.99,01/19/19 21:40,TX,Houston,77002
143297,Flatscreen TV,1,300,01/27/19 13:51,FL,Orlando,32801
143298,USB-C Charging Cable,1,11.95,01/05/19 11:46,OH,Columbus,43212
143299,27in 4K Gaming Monitor,1,389.99,01/08/19 11:46,IL,Chicago,60618
143300,Wired Headphones,1,11.99,01/22/19 13:49,FL,Miami,33125
143301,USB-C Charging Cable,1,11.95,01/16/19 13:47,FL,Miami,33186
143302,AA Batteries (4-pack),2,3.84,01/27/19 13:08,TX,Austin,78745
143303,AA Batteries (4-pack),1,3.84,01/19/19 06:33,NY,Buffalo,14201
143304,USB-C Charging Cable,1,11.95,01/19/19 00:39,OH,Columbus,43201
143305,34in Ultrawide Monitor,1,379.99,01/22/19 15:14,GA,Atlanta,30339
143306,Bose SoundSport Headphones,1,99.99,01/18/19 14:24,FL,Orlando,32801
143307,AA Batteries (4-pack),1,3.84,01/31/19 23:18,CA,Los Angeles,90001
143308,USB-C Charging Cable,1,11.95,01/05/19 05:54,CA,San Francisco,94102
143309,Bose SoundSport Headphones,2,99.99,01/08/19 19:13,OH,Columbus,43201
143310,USB-C Charging Cable,1,11.95,01/13/19 22:22,OR,Portland,97209
143311,USB-C Charging Cable,1,11.95,01/18/19 09:27,PA,Philadelphia,19132
143312,AA Batteries (4-pack),1,3.84,01/09/19 21:28,PA,Philadelphia,19132
143313,Apple Airpods Headphones,1,150,01/09/19 00:39,CA,Los Angeles,90008
143314,USB-C Charging Cable,1,11.95,01/18/19 10:13,CA,Los Angeles,90014
143315,USB-C Charging Cable,1,11.95,01/31/19 18:30,IL,Chicago,60607
143316,27in 4K Gaming Monitor,1,389.99,01/30/19 00:34,OH,Columbus,43201
143317,USB-C Charging Cable,1,11.95,01/06/19 14:11,FL,Miami,33186
143318,20in Monitor,1,109.99,01/16/19 13:29,NY,New York City,10001
143319,AA Batteries (4-pack),1,3.84,01/14/19 08:23,OH,Columbus,43201
143320,Wired Headphones,1,11.99,01/28/19 18:51,NY,Buffalo,14201
143321,Apple Airpods Headphones,1,150,01/12/19 14:39,CA,Los Angeles,90008
143322,Flatscreen TV,1,300,01/20/19 22:18,NY,New York City,10001
143323,AAA Batteries (4-pack),1,2.99,01/23/19 09:48,MI,Detroit,48127
143324,AAA Batteries (4-pack),1,2.99,01/18/19 16:09,TX,Houston,77002
143325,Apple Airpods Headphones,1,150,01/26/19 23:26,CA,Los Angeles,90001
143326,Vareebadd Phone,1,400,01/23/19 19:37,CA,San Diego,92029
143326,USB-C Charging Cable,1,11.95,01/23/19 19:37,NY,New York City,10001
143327,Lightning Charging Cable,1,14.95,01/10/19 20:29,PA,Philadelphia,19132
143328,Wired Headphones,1,11.99,01/20/19 15:12,MI,Detroit,48127
143329,Google Phone,1,600,01/16/19 19:50,WA,Seattle,98101
143330,Lightning Charging Cable,1,14.95,01/24/19 19:35,TX,Dallas,75215
143331,Wired Headphones,1,11.99,01/25/19 10:47,FL,Miami,33137
143332,Wired Headphones,1,11.99,01/19/19 01:21,TX,Austin,78745
143333,USB-C Charging Cable,1,11.95,01/21/19 10:15,FL,Miami,33186
143334,USB-C Charging Cable,1,11.95,01/23/19 20:11,FL,Orlando,32807
143335,Apple Airpods Headphones,1,150,01/15/19 09:20,NY,New York City,10001
143336,Wired Headphones,1,11.99,01/29/19 09:45,WA,Seattle,98122
143337,AA Batteries (4-pack),1,3.84,01/06/19 17:25,FL,Miami,33186
143338,27in FHD Monitor,1,149.99,01/29/19 11:16,TX,Austin,78701
143339,AA Batteries (4-pack),1,3.84,01/25/19 09:15,CA,San Diego,91911
143340,Lightning Charging Cable,1,14.95,01/01/19 16:46,NY,New York City,10118
143341,ThinkPad Laptop,1,999.99,01/16/19 10:35,GA,Atlanta,30339
143342,USB-C Charging Cable,1,11.95,01/01/19 10:06,CA,Los Angeles,90001
143343,AAA Batteries (4-pack),1,2.99,01/15/19 12:06,CA,San Diego,91911
143344,AAA Batteries (4-pack),1,2.99,01/17/19 09:59,GA,Atlanta,30318
143345,Macbook Pro Laptop,1,1700,01/21/19 00:36,CA,Los Angeles,90014
143346,27in FHD Monitor,1,149.99,01/03/19 20:11,OH,Columbus,43212
143347,Apple Airpods Headphones,1,150,01/15/19 12:04,OH,Columbus,43224
143348,Bose SoundSport Headphones,1,99.99,01/24/19 10:02,NY,Buffalo,14201
143349,AAA Batteries (4-pack),1,2.99,01/18/19 17:53,PA,Philadelphia,19132
143350,Lightning Charging Cable,1,14.95,01/04/19 10:14,NY,New York City,10118
143351,AA Batteries (4-pack),1,3.84,01/17/19 19:05,CA,San Diego,92091
143352,27in FHD Monitor,1,149.99,01/18/19 13:14,TX,Austin,78745
143353,Wired Headphones,1,11.99,01/09/19 11:36,PA,Philadelphia,19102
143354,Lightning Charging Cable,1,14.95,01/17/19 11:07,TX,Austin,78729
143355,27in 4K Gaming Monitor,1,389.99,01/25/19 17:02,NY,Buffalo,14205
143356,ThinkPad Laptop,1,999.99,01/04/19 22:38,OR,Portland,97201
143357,AAA Batteries (4-pack),1,2.99,01/15/19 15:52,MI,Detroit,48207
143357,27in 4K Gaming Monitor,1,389.99,01/15/19 15:52,CA,Los Angeles,90014
143358,Apple Airpods Headphones,1,150,01/15/19 21:27,TX,Austin,78701
143359,AA Batteries (4-pack),1,3.84,01/22/19 21:12,OR,Portland,97223
143360,Bose SoundSport Headphones,1,99.99,01/31/19 22:36,TX,Austin,78745
143361,AA Batteries (4-pack),2,3.84,01/26/19 20:10,OR,Portland,97201
143362,Bose SoundSport Headphones,1,99.99,01/13/19 10:48,FL,Miami,33125
143363,34in Ultrawide Monitor,1,379.99,01/22/19 11:13,TX,Dallas,75215
143364,USB-C Charging Cable,1,11.95,01/07/19 19:30,CA,Los Angeles,90001
143365,Wired Headphones,1,11.99,01/02/19 11:47,PA,Philadelphia,19132
143366,Flatscreen TV,1,300,01/02/19 19:10,CA,San Diego,92029
143367,Wired Headphones,1,11.99,01/23/19 09:49,GA,Atlanta,30339
143368,Apple Airpods Headphones,1,150,01/11/19 22:01,TX,Houston,77055
143369,20in Monitor,1,109.99,01/20/19 20:18,CA,San Francisco,94102
143370,ThinkPad Laptop,1,999.99,01/15/19 23:39,TX,Austin,78745
143371,20in Monitor,1,109.99,01/05/19 12:20,OR,Portland,97201
143372,Apple Airpods Headphones,1,150,01/18/19 12:10,CA,Los Angeles,90014
143373,iPhone,1,700,01/14/19 12:12,GA,Atlanta,30339
143374,AA Batteries (4-pack),1,3.84,01/19/19 21:26,FL,Orlando,32822
143375,Flatscreen TV,1,300,01/21/19 15:21,OH,Columbus,43201
143376,Bose SoundSport Headphones,1,99.99,01/02/19 18:33,GA,Atlanta,30303
143377,AAA Batteries (4-pack),1,2.99,01/23/19 19:15,GA,Atlanta,30318
143378,Bose SoundSport Headphones,1,99.99,01/02/19 14:04,FL,Miami,33186
143378,AA Batteries (4-pack),1,3.84,01/02/19 14:04,WA,Seattle,98122
143379,34in Ultrawide Monitor,1,379.99,01/12/19 19:01,OR,Portland,97201
143379,Lightning Charging Cable,1,14.95,01/12/19 19:01,TX,Austin,78729
143380,Lightning Charging Cable,1,14.95,01/05/19 08:36,NY,Buffalo,14201
143381,Lightning Charging Cable,1,14.95,01/09/19 03:38,PA,Philadelphia,19132
143382,Lightning Charging Cable,1,14.95,01/22/19 13:37,FL,Orlando,32801
143383,iPhone,1,700,01/27/19 21:23,WA,Seattle,98101
143384,Lightning Charging Cable,1,14.95,01/01/19 17:13,FL,Miami,33137
143385,Wired Headphones,1,11.99,01/12/19 13:43,MI,Detroit,48215
143386,AAA Batteries (4-pack),2,2.99,01/05/19 17:49,IL,Chicago,60618
143387,Wired Headphones,1,11.99,01/08/19 20:55,PA,Philadelphia,19132
143388,Wired Headphones,1,11.99,01/14/19 10:53,TX,Dallas,75201
143389,Apple Airpods Headphones,1,150,01/04/19 11:04,CA,Los Angeles,90008
143390,Lightning Charging Cable,2,14.95,01/02/19 15:58,MI,Detroit,48207
143391,Flatscreen TV,1,300,01/31/19 13:34,GA,Atlanta,30318
143392,USB-C Charging Cable,1,11.95,01/16/19 22:57,FL,Miami,33137
143393,Apple Airpods Headphones,1,150,01/14/19 03:24,TX,Dallas,75201
143393,USB-C Charging Cable,1,11.95,01/14/19 03:24,OR,Portland,97209
143394,Wired Headphones,1,11.99,01/01/19 14:32,GA,Atlanta,30318
143395,27in FHD Monitor,1,149.99,01/19/19 14:28,TX,Austin,78701
143396,USB-C Charging Cable,1,11.95,01/03/19 11:54,FL,Orlando,32807
143397,USB-C Charging Cable,1,11.95,01/06/19 12:47,GA,Atlanta,30318
143398,USB-C Charging Cable,1,11.95,01/12/19 11:30,CA,San Francisco,94016
143399,Vareebadd Phone,1,400,01/21/19 13:01,CA,San Francisco,94118
143400,AAA Batteries (4-pack),1,2.99,01/16/19 12:05,CA,Los Angeles,90001
143401,USB-C Charging Cable,1,11.95,01/06/19 10:25,MI,Detroit,48207
143402,USB-C Charging Cable,1,11.95,01/08/19 10:58,IL,Chicago,60629
143403,LG Washing Machine,1,600.0,01/18/19 14:10,NY,Buffalo,14211
143404,Apple Airpods Headphones,1,150,01/21/19 12:15,FL,Miami,33186
143405,Lightning Charging Cable,2,14.95,01/02/19 13:50,NY,New York City,10118
143406,Lightning Charging Cable,1,14.95,01/11/19 18:01,TX,Houston,77019
143407,Apple Airpods Headphones,1,150,01/09/19 20:50,FL,Orlando,32822
143408,Wired Headphones,1,11.99,01/02/19 14:19,GA,Atlanta,30303
143409,Lightning Charging Cable,1,14.95,01/15/19 22:10,FL,Orlando,32801
143410,iPhone,1,700,01/02/19 11:13,TX,Austin,78745
143411,iPhone,1,700,01/23/19 16:15,MI,Detroit,48127
143412,USB-C Charging Cable,1,11.95,01/01/19 16:23,TX,Austin,78701
143413,Lightning Charging Cable,1,14.95,01/03/19 18:34,TX,Austin,78729
143414,Lightning Charging Cable,1,14.95,01/04/19 06:45,CA,San Francisco,94118
143415,AAA Batteries (4-pack),1,2.99,01/01/19 20:28,FL,Miami,33137
143416,AAA Batteries (4-pack),7,2.99,01/24/19 19:58,FL,Orlando,32801
143417,AAA Batteries (4-pack),2,2.99,01/31/19 15:54,CA,San Francisco,94102
143418,Bose SoundSport Headphones,1,99.99,01/17/19 11:24,CA,San Diego,91911
143419,Lightning Charging Cable,1,14.95,01/07/19 08:56,NY,New York City,10118
143420,27in 4K Gaming Monitor,1,389.99,01/09/19 03:54,CA,San Diego,92029
143421,iPhone,1,700,01/26/19 08:37,FL,Miami,33137
143422,Wired Headphones,1,11.99,01/05/19 21:52,TX,Austin,78745
143423,Apple Airpods Headphones,1,150,01/19/19 20:36,FL,Miami,33137
143424,Lightning Charging Cable,1,14.95,01/19/19 20:03,TX,Austin,78745
143425,Vareebadd Phone,1,400,01/22/19 20:10,CA,San Francisco,94016
143426,USB-C Charging Cable,2,11.95,01/25/19 19:04,MI,Detroit,48207
143427,Apple Airpods Headphones,1,150,01/14/19 16:06,TX,Dallas,75215
143427,ThinkPad Laptop,1,999.99,01/14/19 16:06,PA,Philadelphia,19102
143428,AA Batteries (4-pack),3,3.84,01/27/19 14:32,TX,Austin,78729
143429,27in FHD Monitor,1,149.99,01/12/19 16:46,OR,Portland,97201
143430,34in Ultrawide Monitor,1,379.99,01/16/19 14:24,GA,Atlanta,30339
143431,AA Batteries (4-pack),1,3.84,01/25/19 21:32,CA,Los Angeles,90001
143432,iPhone,1,700,01/06/19 00:44,OR,Portland,97201
143433,Bose SoundSport Headphones,1,99.99,01/05/19 14:40,OR,Portland,97223
143434,iPhone,1,700,01/17/19 21:00,OR,Portland,97223
143435,27in 4K Gaming Monitor,1,389.99,01/18/19 02:05,OH,Columbus,43224
143436,Google Phone,1,600,01/21/19 14:34,WA,Seattle,98115
143436,USB-C Charging Cable,2,11.95,01/21/19 14:34,IL,Chicago,60607
143437,27in FHD Monitor,1,149.99,01/16/19 06:43,TX,Dallas,75209
143438,Apple Airpods Headphones,1,150,01/21/19 22:17,FL,Miami,33137
143439,Google Phone,1,600,01/18/19 13:55,TX,Austin,78701
143439,Wired Headphones,1,11.99,01/18/19 13:55,WA,Seattle,98101
143440,Wired Headphones,1,11.99,01/20/19 17:24,GA,Atlanta,30318
143441,34in Ultrawide Monitor,1,379.99,01/08/19 15:39,NY,Buffalo,14205
143442,Flatscreen TV,1,300,01/05/19 13:26,PA,Philadelphia,19132
143443,AAA Batteries (4-pack),1,2.99,01/29/19 22:04,TX,Houston,77019
143444,Lightning Charging Cable,1,14.95,01/11/19 19:11,MI,Detroit,48207
143445,AA Batteries (4-pack),1,3.84,01/02/19 17:58,MI,Detroit,48215
143446,Lightning Charging Cable,1,14.95,01/28/19 08:06,WA,Seattle,98122
143447,USB-C Charging Cable,1,11.95,01/06/19 21:04,FL,Orlando,32807
143448,20in Monitor,1,109.99,01/09/19 13:32,CA,San Francisco,94016
143449,ThinkPad Laptop,1,999.99,01/27/19 11:55,FL,Orlando,32801
143450,Bose SoundSport Headphones,1,99.99,01/31/19 16:16,IL,Chicago,60618
143451,ThinkPad Laptop,1,999.99,01/08/19 16:27,CA,San Francisco,94118
143452,Lightning Charging Cable,1,14.95,01/03/19 18:27,PA,Philadelphia,19132
143453,USB-C Charging Cable,1,11.95,01/22/19 05:54,GA,Atlanta,30303
143454,27in 4K Gaming Monitor,1,389.99,01/12/19 14:24,CA,Los Angeles,90014
143455,AAA Batteries (4-pack),1,2.99,01/22/19 21:07,CA,San Diego,91911
143455,Flatscreen TV,1,300,01/22/19 21:07,TX,Houston,77055
143456,USB-C Charging Cable,1,11.95,01/16/19 11:15,OH,Columbus,43212
143457,USB-C Charging Cable,1,11.95,01/20/19 21:31,TX,Houston,77019
143458,Wired Headphones,1,11.99,01/05/19 09:27,FL,Miami,33137
143459,20in Monitor,1,109.99,01/06/19 21:48,PA,Philadelphia,19116
143460,20in Monitor,1,109.99,01/21/19 00:14,CA,San Diego,92091
143461,ThinkPad Laptop,1,999.99,01/20/19 23:02,CA,Los Angeles,90008
143462,Lightning Charging Cable,1,14.95,01/19/19 23:54,OR,Portland,97201
143463,USB-C Charging Cable,1,11.95,01/13/19 14:58,TX,Dallas,75215
143464,USB-C Charging Cable,1,11.95,01/07/19 14:41,TX,Houston,77055
143465,AA Batteries (4-pack),1,3.84,01/14/19 19:42,OH,Columbus,43224
143466,ThinkPad Laptop,1,999.99,01/12/19 20:27,CA,San Diego,92029
143467,27in FHD Monitor,1,149.99,01/11/19 18:41,WA,Seattle,98122
143468,27in FHD Monitor,1,149.99,01/10/19 21:26,CA,Los Angeles,90014
143469,Wired Headphones,1,11.99,01/05/19 08:57,TX,Houston,77002
143470,Wired Headphones,1,11.99,01/25/19 19:01,TX,Dallas,75215
143471,AA Batteries (4-pack),1,3.84,01/11/19 21:52,WA,Seattle,98115
143472,27in FHD Monitor,1,149.99,01/02/19 10:15,CA,Los Angeles,90014
143473,Wired Headphones,1,11.99,01/12/19 05:38,TX,Dallas,75209
143474,27in 4K Gaming Monitor,1,389.99,01/26/19 08:33,FL,Orlando,32807
143475,iPhone,1,700,01/17/19 14:39,FL,Orlando,32807
143476,Apple Airpods Headphones,1,150,01/19/19 19:23,NY,New York City,10001
143477,27in 4K Gaming Monitor,1,389.99,01/04/19 11:55,CA,San Francisco,94016
143478,AAA Batteries (4-pack),2,2.99,01/13/19 14:05,MI,Detroit,48127
143479,27in FHD Monitor,1,149.99,01/07/19 17:42,TX,Houston,77055
143480,Macbook Pro Laptop,1,1700,01/07/19 11:25,TX,Austin,78701
143481,AA Batteries (4-pack),1,3.84,01/27/19 22:34,NY,New York City,10001
143482,USB-C Charging Cable,1,11.95,01/24/19 08:07,TX,Houston,77019
143483,Vareebadd Phone,1,400,01/23/19 17:32,OH,Columbus,43224
143484,Lightning Charging Cable,1,14.95,01/01/19 23:07,IL,Chicago,60629
143485,USB-C Charging Cable,1,11.95,01/27/19 20:26,FL,Miami,33137
143486,Lightning Charging Cable,1,14.95,01/22/19 18:39,CA,San Francisco,94118
143487,Wired Headphones,1,11.99,01/16/19 18:03,NY,New York City,10001
143488,Google Phone,1,600,01/10/19 18:34,WA,Seattle,98115
143489,Wired Headphones,1,11.99,01/24/19 19:12,CA,San Francisco,94016
143490,Flatscreen TV,1,300,01/04/19 08:04,FL,Miami,33125
143491,AA Batteries (4-pack),1,3.84,01/10/19 21:48,OH,Columbus,43201
143492,Apple Airpods Headphones,1,150,01/07/19 09:00,PA,Philadelphia,19116
143493,USB-C Charging Cable,1,11.95,01/30/19 06:47,WA,Seattle,98122
143494,AAA Batteries (4-pack),2,2.99,01/18/19 23:24,MI,Detroit,48207
143495,Apple Airpods Headphones,1,150,01/14/19 17:10,IL,Chicago,60618
143496,Wired Headphones,2,11.99,01/03/19 19:19,PA,Philadelphia,19102
143497,Bose SoundSport Headphones,1,99.99,01/01/19 15:39,FL,Orlando,32807
143498,AA Batteries (4-pack),3,3.84,01/01/19 07:26,PA,Philadelphia,19102
143499,AAA Batteries (4-pack),2,2.99,01/15/19 13:30,CA,San Francisco,94016
143500,34in Ultrawide Monitor,1,379.99,01/10/19 17:58,PA,Philadelphia,19132
143501,AA Batteries (4-pack),2,3.84,01/10/19 21:16,FL,Orlando,32822
143502,Apple Airpods Headphones,1,150,01/06/19 11:14,FL,Miami,33137
143503,27in 4K Gaming Monitor,1,389.99,01/15/19 10:56,FL,Miami,33137
143504,USB-C Charging Cable,1,11.95,01/10/19 16:06,PA,Philadelphia,19116
143505,AAA Batteries (4-pack),3,2.99,01/16/19 16:45,TX,Houston,77002
143506,AA Batteries (4-pack),1,3.84,01/01/19 16:50,TX,Houston,77055
143507,Wired Headphones,1,11.99,01/02/19 01:06,CA,Los Angeles,90008
143508,USB-C Charging Cable,2,11.95,01/02/19 20:17,OR,Portland,97209
143509,USB-C Charging Cable,1,11.95,01/11/19 19:39,CA,San Francisco,94102
143510,Wired Headphones,1,11.99,01/24/19 15:34,FL,Orlando,32807
143511,USB-C Charging Cable,2,11.95,01/02/19 13:25,PA,Philadelphia,19102
143512,27in FHD Monitor,1,149.99,01/29/19 13:05,NY,Buffalo,14211
143513,Wired Headphones,1,11.99,01/09/19 23:02,FL,Orlando,32822
143514,Flatscreen TV,1,300,01/11/19 01:51,WA,Seattle,98115
143515,AA Batteries (4-pack),1,3.84,01/28/19 15:42,FL,Miami,33186
143516,Bose SoundSport Headphones,1,99.99,01/11/19 21:03,NY,Buffalo,14205
143517,AA Batteries (4-pack),2,3.84,01/12/19 18:59,IL,Chicago,60618
143518,27in FHD Monitor,1,149.99,01/15/19 09:51,TX,Houston,77055
143519,AAA Batteries (4-pack),1,2.99,01/25/19 12:27,OH,Columbus,43201
143520,AAA Batteries (4-pack),1,2.99,01/03/19 18:35,NY,Buffalo,14201
143521,ThinkPad Laptop,1,999.99,01/17/19 19:16,MI,Detroit,48127
143522,Bose SoundSport Headphones,1,99.99,01/04/19 12:03,FL,Orlando,32807
143523,AA Batteries (4-pack),1,3.84,01/14/19 05:43,IL,Chicago,60629
143524,USB-C Charging Cable,1,11.95,01/04/19 07:31,TX,Dallas,75201
143525,AA Batteries (4-pack),3,3.84,01/25/19 16:22,TX,Austin,78729
143526,iPhone,1,700,01/22/19 14:04,NY,Buffalo,14201
143526,Wired Headphones,1,11.99,01/22/19 14:04,OH,Columbus,43201
143527,USB-C Charging Cable,1,11.95,01/19/19 11:47,CA,San Francisco,94118
143528,Lightning Charging Cable,1,14.95,01/18/19 22:12,CA,San Francisco,94102
143529,AA Batteries (4-pack),1,3.84,01/17/19 11:27,IL,Chicago,60607
143530,USB-C Charging Cable,1,11.95,01/17/19 14:01,FL,Orlando,32801
143531,Bose SoundSport Headphones,1,99.99,01/22/19 21:09,FL,Miami,33186
143532,USB-C Charging Cable,1,11.95,01/07/19 13:16,PA,Philadelphia,19102
143533,USB-C Charging Cable,1,11.95,01/04/19 18:15,OR,Portland,97201
143534,Apple Airpods Headphones,1,150,01/21/19 16:22,OH,Columbus,43224
143535,Lightning Charging Cable,1,14.95,01/12/19 18:32,NY,New York City,10013
143536,27in 4K Gaming Monitor,1,389.99,01/13/19 16:15,MI,Detroit,48207
143537,Bose SoundSport Headphones,1,99.99,01/03/19 11:19,OR,Portland,97223
143538,Apple Airpods Headphones,1,150,01/30/19 19:19,GA,Atlanta,30339
143539,Google Phone,1,600,01/08/19 00:26,WA,Seattle,98122
143540,Apple Airpods Headphones,1,150,01/01/19 10:49,TX,Austin,78745
143541,AA Batteries (4-pack),1,3.84,01/19/19 19:25,CA,Los Angeles,90014
143542,AAA Batteries (4-pack),1,2.99,01/09/19 18:44,TX,Dallas,75209
143543,USB-C Charging Cable,1,11.95,01/03/19 11:57,TX,Austin,78729
143544,Bose SoundSport Headphones,1,99.99,01/17/19 14:52,PA,Philadelphia,19132
143545,Vareebadd Phone,1,400,01/24/19 20:36,FL,Miami,33125
143545,Wired Headphones,1,11.99,01/24/19 20:36,FL,Orlando,32807
143546,AAA Batteries (4-pack),1,2.99,01/26/19 10:19,OH,Columbus,43212
143547,iPhone,1,700,01/01/19 13:36,CA,San Diego,92029
143548,AA Batteries (4-pack),2,3.84,01/09/19 13:06,WA,Seattle,98115
143549,AA Batteries (4-pack),1,3.84,01/29/19 20:09,MI,Detroit,48207
143550,USB-C Charging Cable,1,11.95,01/19/19 17:20,FL,Miami,33186
143551,AAA Batteries (4-pack),2,2.99,01/16/19 16:04,TX,Dallas,75215
143552,34in Ultrawide Monitor,1,379.99,01/05/19 19:14,FL,Orlando,32822
143553,27in 4K Gaming Monitor,1,389.99,01/11/19 20:33,FL,Orlando,32807
143554,USB-C Charging Cable,1,11.95,01/18/19 22:31,CA,San Francisco,94102
143555,Lightning Charging Cable,1,14.95,01/29/19 19:58,CA,San Diego,91911
143556,Vareebadd Phone,1,400,01/19/19 14:30,GA,Atlanta,30318
143557,AA Batteries (4-pack),1,3.84,01/15/19 20:33,CA,San Diego,91911
143558,20in Monitor,1,109.99,01/30/19 20:00,CA,San Diego,92029
143559,AA Batteries (4-pack),1,3.84,01/08/19 23:52,TX,Austin,78701
143560,AA Batteries (4-pack),1,3.84,01/24/19 17:29,CA,San Francisco,94016
143561,Wired Headphones,1,11.99,01/13/19 11:51,CA,Los Angeles,90001
143562,AAA Batteries (4-pack),2,2.99,01/05/19 12:21,CA,San Diego,91911
143563,Lightning Charging Cable,1,14.95,01/10/19 13:06,MI,Detroit,48127
143564,Apple Airpods Headphones,1,150,01/04/19 19:57,NY,Buffalo,14205
143565,Lightning Charging Cable,1,14.95,01/24/19 09:05,TX,Houston,77055
143566,34in Ultrawide Monitor,1,379.99,01/26/19 09:08,PA,Philadelphia,19132
143567,27in 4K Gaming Monitor,1,389.99,01/30/19 09:22,FL,Miami,33125
143568,Apple Airpods Headphones,1,150,01/27/19 06:37,IL,Chicago,60618
143569,Google Phone,1,600,01/23/19 00:48,CA,San Diego,91911
143570,AA Batteries (4-pack),1,3.84,01/16/19 23:46,MI,Detroit,48127
143571,Google Phone,1,600,01/12/19 09:31,TX,Dallas,75209
143572,AAA Batteries (4-pack),4,2.99,01/05/19 08:52,CA,San Francisco,94102
143572,USB-C Charging Cable,1,11.95,01/05/19 08:52,NY,New York City,10013
143573,Bose SoundSport Headphones,1,99.99,01/12/19 15:08,GA,Atlanta,30318
143574,AAA Batteries (4-pack),1,2.99,01/13/19 02:14,CA,Los Angeles,90001
143575,USB-C Charging Cable,1,11.95,01/29/19 02:15,FL,Orlando,32801
143576,Lightning Charging Cable,1,14.95,01/09/19 17:06,NY,New York City,10013
143577,Lightning Charging Cable,1,14.95,01/03/19 16:04,OR,Portland,97223
143578,Bose SoundSport Headphones,1,99.99,01/18/19 16:59,CA,Los Angeles,90008
143579,Apple Airpods Headphones,1,150,01/15/19 13:30,NY,New York City,10118
143580,27in 4K Gaming Monitor,1,389.99,01/15/19 15:34,OH,Columbus,43201
143581,Wired Headphones,1,11.99,01/09/19 17:10,GA,Atlanta,30318
143582,34in Ultrawide Monitor,1,379.99,01/30/19 12:22,OR,Portland,97209
143583,Wired Headphones,1,11.99,01/25/19 15:28,NY,New York City,10118
143584,Wired Headphones,1,11.99,01/24/19 11:54,TX,Houston,77055
143585,Wired Headphones,1,11.99,01/08/19 23:41,TX,Austin,78729
143586,27in FHD Monitor,1,149.99,01/31/19 15:21,TX,Austin,78729
143587,iPhone,1,700,01/15/19 17:48,CA,Los Angeles,90014
143588,Lightning Charging Cable,1,14.95,01/26/19 19:24,TX,Austin,78729
143589,USB-C Charging Cable,1,11.95,01/01/19 20:13,GA,Atlanta,30339
143590,iPhone,1,700,01/09/19 15:18,PA,Philadelphia,19132
143590,Lightning Charging Cable,1,14.95,01/09/19 15:18,TX,Dallas,75201
143591,Wired Headphones,1,11.99,01/26/19 23:06,OH,Columbus,43212
143592,Flatscreen TV,1,300,01/02/19 16:06,MI,Detroit,48207
143593,AAA Batteries (4-pack),1,2.99,01/01/19 16:52,MI,Detroit,48127
143594,LG Washing Machine,1,600.0,01/08/19 21:25,NY,Buffalo,14211
