order_ID,product,quantity_ordered,price,order_date,state,city,zip_code
165939,AA Batteries (4-pack),1,3.84,03/15/19 19:32,TX,Houston,77019
165940,Apple Airpods Headphones,1,150,03/31/19 13:32,OR,Portland,97209
165941,Bose SoundSport Headphones,1,99.99,03/14/19 13:58,FL,Orlando,32807
165942,AA Batteries (4-pack),1,3.84,03/02/19 18:57,PA,Philadelphia,19132
165943,Bose SoundSport Headphones,1,99.99,03/03/19 09:33,WA,Seattle,98115
165944,Wired Headphones,1,11.99,03/19/19 08:19,NY,New York City,10118
165945,Wired Headphones,1,11.99,03/19/19 16:38,WA,Seattle,98115
165946,Apple Airpods Headphones,1,150,03/21/19 02:53,MI,Detroit,48215
165947,27in FHD Monitor,1,149.99,03/12/19 01:04,TX,Dallas,75209
165948,34in Ultrawide Monitor,1,379.99,03/24/19 18:01,CA,San Diego,92091
165948,Bose SoundSport Headphones,1,99.99,03/24/19 18:01,PA,Philadelphia,19132
165949,Google Phone,1,600,03/11/19 09:56,TX,Austin,78729
165950,Apple Airpods Headphones,1,150,03/12/19 19:49,OH,Columbus,43212
165951,AAA Batteries (4-pack),1,2.99,03/18/19 09:48,MI,Detroit,48207
165952,Apple Airpods Headphones,1,150,03/13/19 20:03,WA,Seattle,98115
165953,Bose SoundSport Headphones,1,99.99,03/04/19 11:47,GA,Atlanta,30339
165954,Flatscreen TV,1,300,03/07/19 18:26,PA,Philadelphia,19116
165955,USB-C Charging Cable,1,11.95,03/05/19 13:30,OR,Portland,97223
165956,Lightning Charging Cable,1,14.95,03/12/19 17:52,CA,San Diego,91911
165957,27in FHD Monitor,1,149.99,03/26/19 13:00,FL,Miami,33186
165958,Bose SoundSport Headphones,1,99.99,03/03/19 12:27,CA,Los Angeles,90008
165959,AAA Batteries (4-pack),1,2.99,03/15/19 17:04,IL,Chicago,60629
165960,Apple Airpods Headphones,1,150,03/17/19 22:31,OH,Columbus,43201
165961,Lightning Charging Cable,1,14.95,03/11/19 11:00,MI,Detroit,48215
165962,Lightning Charging Cable,1,14.95,03/29/19 09:35,CA,San Diego,92091
165963,Wired Headphones,1,11.99,03/25/19 21:05,OH,Columbus,43224
165964,USB-C Charging Cable,1,11.95,03/28/19 17:25,IL,Chicago,60618
165965,Bose SoundSport Headphones,1,99.99,03/21/19 18:20,CA,San Diego,91911
165966,AAA Batteries (4-pack),1,2.99,03/17/19 19:42,TX,Austin,78729
165967,USB-C Charging Cable,1,11.95,03/30/19 20:41,PA,Philadelphia,19116
165968,USB-C Charging Cable,1,11.95,03/19/19 21:03,IL,Chicago,60629
165969,Apple Airpods Headphones,1,150,03/02/19 11:13,NY,Buffalo,14201
165970,34in Ultrawide Monitor,1,379.99,03/26/19 12:32,TX,Dallas,75215
165971,20in Monitor,1,109.99,03/11/19 13:59,TX,Dallas,75201
165972,Lightning Charging Cable,1,14.95,03/10/19 09:28,TX,Dallas,75209
165973,Apple Airpods Headphones,1,150,03/27/19 15:02,CA,San Diego,91911
165974,Apple Airpods Headphones,1,150,03/16/19 18:42,OR,Portland,97223
165975,Lightning Charging Cable,1,14.95,03/26/19 16:10,CA,San Francisco,94016
165976,Lightning Charging Cable,1,14.95,03/11/19 12:32,WA,Seattle,98115
165977,Bose SoundSport Headphones,1,99.99,03/21/19 10:26,GA,Atlanta,30318
165978,USB-C Charging Cable,1,11.95,03/07/19 23:31,IL,Chicago,60629
165979,Wired Headphones,1,11.99,03/09/19 14:02,OR,Portland,97201
165980,Apple Airpods Headphones,1,150,03/18/19 10:44,FL,Miami,33137
165981,Apple Airpods Headphones,1,150,03/28/19 20:04,GA,Atlanta,30318
165982,20in Monitor,1,109.99,03/17/19 12:09,TX,Houston,77055
165983,Macbook Pro Laptop,1,1700,03/14/19 13:28,GA,Atlanta,30339
165984,USB-C Charging Cable,1,11.95,03/25/19 23:09,TX,Austin,78729
165985,Apple Airpods Headphones,1,150,03/19/19 19:19,MI,Detroit,48127
165986,AAA Batteries (4-pack),1,2.99,03/13/19 19:41,PA,Philadelphia,19102
165987,USB-C Charging Cable,1,11.95,03/11/19 00:05,PA,Philadelphia,19116
165988,AA Batteries (4-pack),1,3.84,03/07/19 17:22,NY,New York City,10001
165989,AA Batteries (4-pack),1,3.84,03/08/19 23:18,FL,Miami,33125
165990,USB-C Charging Cable,1,11.95,03/06/19 17:56,OR,Portland,97201
165991,27in 4K Gaming Monitor,1,389.99,03/25/19 16:37,CA,Los Angeles,90014
165992,Wired Headphones,1,11.99,03/02/19 09:39,OH,Columbus,43224
165993,Lightning Charging Cable,1,14.95,03/19/19 11:41,MI,Detroit,48127
165994,USB-C Charging Cable,1,11.95,03/18/19 11:06,IL,Chicago,60629
165995,AAA Batteries (4-pack),3,2.99,03/16/19 23:11,NY,New York City,10118
165996,AAA Batteries (4-pack),2,2.99,03/03/19 11:17,NY,Buffalo,14205
165997,20in Monitor,1,109.99,03/19/19 10:35,FL,Orlando,32807
165998,AA Batteries (4-pack),1,3.84,03/02/19 14:30,OH,Columbus,43212
165999,Wired Headphones,2,11.99,03/02/19 16:25,IL,Chicago,60607
166000,Wired Headphones,1,11.99,03/16/19 08:24,TX,Dallas,75215
166001,Vareebadd Phone,1,400,03/15/19 13:19,TX,Dallas,75209
166001,USB-C Charging Cable,1,11.95,03/15/19 13:19,OR,Portland,97223
166002,Macbook Pro Laptop,1,1700,03/03/19 17:25,NY,Buffalo,14205
166003,Flatscreen TV,1,300,03/18/19 11:11,TX,Dallas,75215
166004,LG Dryer,1,600.0,03/30/19 12:49,TX,Austin,78745
166005,AAA Batteries (4-pack),1,2.99,03/27/19 15:30,CA,San Diego,91911
166006,Lightning Charging Cable,1,14.95,03/06/19 11:40,CA,Los Angeles,90001
166007,AAA Batteries (4-pack),1,2.99,03/31/19 13:56,CA,San Diego,92029
166008,AAA Batteries (4-pack),1,2.99,03/30/19 12:38,OH,Columbus,43212
166009,Bose SoundSport Headphones,1,99.99,03/26/19 20:00,MI,Detroit,48127
166010,AA Batteries (4-pack),1,3.84,03/30/19 22:12,FL,Orlando,32807
166011,Lightning Charging Cable,1,14.95,03/30/19 15:44,PA,Philadelphia,19132
166012,Bose SoundSport Headphones,1,99.99,03/02/19 23:52,IL,Chicago,60607
166013,Bose SoundSport Headphones,1,99.99,03/01/19 13:24,CA,Los Angeles,90014
166014,34in Ultrawide Monitor,1,379.99,03/28/19 06:59,OH,Columbus,43224
166015,Apple Airpods Headphones,1,150,03/18/19 17:12,CA,Los Angeles,90008
166016,iPhone,1,700,03/04/19 19:26,TX,Dallas,75215
166017,LG Washing Machine,1,600.0,03/18/19 06:16,WA,Seattle,98115
166018,USB-C Charging Cable,1,11.95,03/21/19 07:46,NY,New York City,10001
166019,USB-C Charging Cable,1,11.95,03/14/19 22:13,OR,Portland,97201
166020,USB-C Charging Cable,1,11.95,03/04/19 16:53,TX,Austin,78745
166021,USB-C Charging Cable,1,11.95,03/24/19 12:02,NY,New York City,10001
166022,Macbook Pro Laptop,1,1700,03/18/19 11:59,FL,Orlando,32822
166023,Bose SoundSport Headphones,1,99.99,03/06/19 08:23,TX,Dallas,75209
166024,Wired Headphones,1,11.99,03/09/19 09:36,CA,San Diego,92029
166025,27in 4K Gaming Monitor,1,389.99,03/03/19 13:21,TX,Dallas,75201
166026,AAA Batteries (4-pack),2,2.99,03/13/19 21:30,CA,San Francisco,94016
166027,Lightning Charging Cable,1,14.95,03/22/19 14:16,OR,Portland,97201
166028,AA Batteries (4-pack),1,3.84,03/17/19 17:34,TX,Dallas,75215
166029,Vareebadd Phone,1,400,03/28/19 17:47,OH,Columbus,43224
166030,Lightning Charging Cable,1,14.95,03/25/19 12:12,IL,Chicago,60629
166031,AAA Batteries (4-pack),1,2.99,03/14/19 13:31,FL,Miami,33186
166032,AAA Batteries (4-pack),1,2.99,03/30/19 16:47,WA,Seattle,98115
166033,Wired Headphones,1,11.99,03/30/19 11:56,FL,Orlando,32807
166034,Lightning Charging Cable,2,14.95,03/24/19 16:24,CA,Los Angeles,90008
166035,Lightning Charging Cable,1,14.95,03/22/19 09:39,FL,Miami,33125
166036,27in FHD Monitor,1,149.99,03/18/19 21:38,MI,Detroit,48207
166037,27in 4K Gaming Monitor,1,389.99,03/16/19 17:08,TX,Houston,77019
166038,AAA Batteries (4-pack),2,2.99,03/23/19 13:02,FL,Orlando,32807
166039,Apple Airpods Headphones,1,150,03/26/19 12:16,FL,Orlando,32822
166040,AAA Batteries (4-pack),1,2.99,03/19/19 14:04,CA,San Diego,91911
166041,Lightning Charging Cable,1,14.95,03/03/19 18:08,MI,Detroit,48207
166042,27in 4K Gaming Monitor,1,389.99,03/07/19 21:07,FL,Miami,33137
166043,27in FHD Monitor,1,149.99,03/11/19 09:21,CA,Los Angeles,90008
166044,Lightning Charging Cable,1,14.95,03/08/19 14:12,CA,San Francisco,94102
166045,LG Washing Machine,1,600.0,03/15/19 19:56,PA,Philadelphia,19132
166046,Wired Headphones,1,11.99,03/17/19 21:03,WA,Seattle,98122
166047,20in Monitor,1,109.99,03/14/19 20:15,CA,San Diego,91911
166048,Wired Headphones,1,11.99,03/11/19 17:45,PA,Philadelphia,19102
166049,Wired Headphones,1,11.99,03/15/19 21:36,OR,Portland,97201
166050,Apple Airpods Headphones,1,150,03/13/19 11:04,NY,Buffalo,14211
166051,AAA Batteries (4-pack),1,2.99,03/26/19 22:32,NY,Buffalo,14205
166052,27in FHD Monitor,1,149.99,03/10/19 08:41,FL,Orlando,32822
166053,Wired Headphones,2,11.99,03/15/19 16:51,IL,Chicago,60607
166054,USB-C Charging Cable,1,11.95,03/28/19 13:26,CA,San Diego,92029
166055,USB-C Charging Cable,1,11.95,03/19/19 10:13,FL,Orlando,32807
166056,USB-C Charging Cable,1,11.95,03/15/19 11:06,GA,Atlanta,30318
166057,Apple Airpods Headphones,1,150,03/28/19 08:46,FL,Orlando,32822
166058,Flatscreen TV,1,300,03/19/19 12:31,TX,Houston,77002
166059,AA Batteries (4-pack),1,3.84,03/29/19 12:23,TX,Austin,78729
166060,Wired Headphones,1,11.99,03/14/19 18:01,NY,New York City,10013
166061,20in Monitor,1,109.99,03/19/19 03:48,PA,Philadelphia,19132
166062,Wired Headphones,1,11.99,03/29/19 21:25,NY,Buffalo,14211
166063,Flatscreen TV,1,300,03/24/19 17:13,FL,Miami,33125
166064,Lightning Charging Cable,1,14.95,03/05/19 20:10,IL,Chicago,60618
166065,27in FHD Monitor,1,149.99,03/18/19 11:48,CA,San Diego,91911
166066,Bose SoundSport Headphones,1,99.99,03/20/19 00:35,WA,Seattle,98115
166067,AA Batteries (4-pack),1,3.84,03/07/19 00:26,MI,Detroit,48215
166068,Bose SoundSport Headphones,1,99.99,03/27/19 16:19,GA,Atlanta,30303
166069,27in FHD Monitor,1,149.99,03/25/19 18:21,OH,Columbus,43201
166070,AA Batteries (4-pack),1,3.84,03/19/19 20:00,CA,San Diego,91911
166071,USB-C Charging Cable,1,11.95,03/03/19 11:31,NY,New York City,10118
166072,Macbook Pro Laptop,1,1700,03/19/19 20:03,NY,New York City,10013
166073,Lightning Charging Cable,1,14.95,03/07/19 21:27,OH,Columbus,43224
166074,Wired Headphones,1,11.99,03/09/19 15:58,OR,Portland,97209
166075,Bose SoundSport Headphones,1,99.99,03/23/19 08:21,NY,New York City,10001
166076,USB-C Charging Cable,1,11.95,03/06/19 10:27,OR,Portland,97209
166077,AAA Batteries (4-pack),1,2.99,03/22/19 18:29,WA,Seattle,98122
166078,Bose SoundSport Headphones,1,99.99,03/20/19 19:26,OR,Portland,97201
166079,AAA Batteries (4-pack),1,2.99,03/04/19 11:58,OH,Columbus,43201
166080,ThinkPad Laptop,1,999.99,03/01/19 23:22,GA,Atlanta,30303
166081,AA Batteries (4-pack),1,3.84,03/06/19 21:32,WA,Seattle,98101
166082,iPhone,1,700,03/28/19 20:05,NY,Buffalo,14205
166082,Apple Airpods Headphones,1,150,03/28/19 20:05,FL,Miami,33137
166083,LG Dryer,1,600.0,03/12/19 15:18,CA,San Diego,92029
166084,Bose SoundSport Headphones,1,99.99,03/04/19 22:17,TX,Austin,78729
166085,Bose SoundSport Headphones,1,99.99,03/17/19 18:37,TX,Houston,77002
166086,Apple Airpods Headphones,1,150,03/15/19 19:17,OR,Portland,97209
166087,34in Ultrawide Monitor,1,379.99,03/27/19 15:49,OH,Columbus,43201
166088,Wired Headphones,1,11.99,03/14/19 18:38,OH,Columbus,43212
166089,USB-C Charging Cable,1,11.95,03/08/19 00:21,GA,Atlanta,30318
166090,Lightning Charging Cable,1,14.95,03/28/19 18:50,FL,Orlando,32822
166091,Wired Headphones,2,11.99,03/06/19 22:14,GA,Atlanta,30318
166092,Apple Airpods Headphones,1,150,03/13/19 07:15,GA,Atlanta,30339
166093,iPhone,1,700,03/11/19 12:44,CA,San Diego,92029
166094,27in 4K Gaming Monitor,1,389.99,03/26/19 18:54,CA,Los Angeles,90008
166095,27in 4K Gaming Monitor,1,389.99,03/19/19 16:10,CA,Los Angeles,90008
166096,ThinkPad Laptop,1,999.99,03/18/19 17:57,PA,Philadelphia,19116
166097,AAA Batteries (4-pack),2,2.99,03/24/19 14:40,CA,Los Angeles,90008
166098,USB-C Charging Cable,2,11.95,03/30/19 15:58,MI,Detroit,48127
166099,Lightning Charging Cable,1,14.95,03/08/19 01:05,NY,Buffalo,14205
166100,Apple Airpods Headphones,1,150,03/27/19 09:05,TX,Dallas,75201
166101,Apple Airpods Headphones,1,150,03/06/19 20:48,TX,Dallas,75209
166102,Bose SoundSport Headphones,1,99.99,03/18/19 20:39,PA,Philadelphia,19132
166103,27in 4K Gaming Monitor,1,389.99,03/28/19 18:20,TX,Houston,77019
166104,AA Batteries (4-pack),2,3.84,03/29/19 00:19,FL,Orlando,32822
166105,Google Phone,1,600,03/19/19 11:07,PA,Philadelphia,19132
166105,Wired Headphones,1,11.99,03/19/19 11:07,CA,San Diego,92091
166106,Apple Airpods Headphones,1,150,03/13/19 22:14,TX,Houston,77002
166107,Vareebadd Phone,1,400,03/06/19 11:49,NY,New York City,10013
166108,AA Batteries (4-pack),3,3.84,03/23/19 12:54,WA,Seattle,98122
166109,USB-C Charging Cable,1,11.95,03/29/19 14:50,CA,San Francisco,94016
166110,Wired Headphones,1,11.99,03/08/19 19:01,WA,Seattle,98115
166111,Bose SoundSport Headphones,1,99.99,03/23/19 15:19,WA,Seattle,98115
166112,Flatscreen TV,1,300,03/06/19 13:17,CA,San Francisco,94102
166113,27in 4K Gaming Monitor,1,389.99,03/11/19 23:20,CA,San Diego,92091
166114,27in 4K Gaming Monitor,1,389.99,03/15/19 10:22,FL,Miami,33186
166115,USB-C Charging Cable,1,11.95,03/18/19 20:03,WA,Seattle,98115
166116,USB-C Charging Cable,1,11.95,03/29/19 18:10,TX,Austin,78729
166117,27in FHD Monitor,1,149.99,03/27/19 19:30,TX,Austin,78729
166118,Lightning Charging Cable,1,14.95,03/02/19 08:35,TX,Houston,77002
166119,USB-C Charging Cable,1,11.95,03/05/19 11:08,CA,San Diego,91911
166120,AA Batteries (4-pack),1,3.84,03/16/19 13:22,PA,Philadelphia,19102
166121,27in FHD Monitor,1,149.99,03/27/19 11:20,TX,Dallas,75209
166122,AA Batteries (4-pack),1,3.84,03/21/19 23:36,TX,Austin,78745
166123,Bose SoundSport Headphones,1,99.99,03/21/19 22:04,TX,Austin,78729
166124,Wired Headphones,1,11.99,03/12/19 20:45,IL,Chicago,60618
166125,AAA Batteries (4-pack),1,2.99,03/13/19 11:16,TX,Dallas,75209
166126,Wired Headphones,1,11.99,03/18/19 10:52,CA,San Diego,91911
166127,iPhone,1,700,03/14/19 15:21,TX,Austin,78701
166127,Lightning Charging Cable,1,14.95,03/14/19 15:21,FL,Miami,33186
166128,Bose SoundSport Headphones,1,99.99,03/25/19 21:26,IL,Chicago,60629
166129,Bose SoundSport Headphones,1,99.99,03/28/19 13:32,GA,Atlanta,30339
166130,27in 4K Gaming Monitor,1,389.99,03/30/19 23:33,FL,Orlando,32807
166131,Wired Headphones,1,11.99,03/15/19 11:14,NY,New York City,10013
166132,Lightning Charging Cable,2,14.95,03/13/19 21:55,TX,Austin,78729
166133,Lightning Charging Cable,1,14.95,03/20/19 14:02,MI,Detroit,48207
166134,Macbook Pro Laptop,1,1700,03/09/19 21:35,NY,Buffalo,14201
166135,27in 4K Gaming Monitor,1,389.99,03/02/19 21:46,IL,Chicago,60629
166136,Macbook Pro Laptop,1,1700,03/18/19 18:44,OH,Columbus,43212
166137,27in FHD Monitor,1,149.99,03/15/19 13:18,PA,Philadelphia,19116
166138,27in 4K Gaming Monitor,1,389.99,03/07/19 14:02,OH,Columbus,43201
166139,AAA Batteries (4-pack),1,2.99,03/04/19 17:03,OH,Columbus,43201
166140,Bose SoundSport Headphones,1,99.99,03/08/19 13:55,CA,San Diego,92091
166141,Wired Headphones,1,11.99,03/07/19 14:13,FL,Orlando,32807
166142,34in Ultrawide Monitor,1,379.99,03/11/19 13:35,WA,Seattle,98101
166143,Flatscreen TV,2,300,03/01/19 15:07,CA,San Francisco,94118
166144,Wired Headphones,1,11.99,03/02/19 17:23,IL,Chicago,60629
166145,USB-C Charging Cable,1,11.95,03/15/19 11:23,TX,Dallas,75215
166146,Lightning Charging Cable,1,14.95,03/05/19 16:07,CA,San Francisco,94102
166147,Lightning Charging Cable,1,14.95,03/16/19 18:39,OR,Portland,97223
166148,Apple Airpods Headphones,1,150,03/18/19 10:29,WA,Seattle,98115
166149,27in FHD Monitor,1,149.99,03/26/19 09:15,MI,Detroit,48207
166150,USB-C Charging Cable,1,11.95,03/07/19 21:27,CA,San Diego,92091
166151,Lightning Charging Cable,1,14.95,03/05/19 13:54,FL,Orlando,32822
166152,34in Ultrawide Monitor,1,379.99,03/28/19 11:53,NY,New York City,10001
166153,Apple Airpods Headphones,1,150,03/01/19 18:37,IL,Chicago,60607
166154,Macbook Pro Laptop,1,1700,03/15/19 12:49,CA,San Diego,91911
166155,AAA Batteries (4-pack),1,2.99,03/30/19 18:49,GA,Atlanta,30339
166156,AA Batteries (4-pack),2,3.84,03/12/19 04:51,PA,Philadelphia,19132
166157,USB-C Charging Cable,1,11.95,03/25/19 18:36,WA,Seattle,98122
166158,USB-C Charging Cable,1,11.95,03/02/19 11:50,IL,Chicago,60607
166159,USB-C Charging Cable,1,11.95,03/20/19 19:49,WA,Seattle,98115
166160,ThinkPad Laptop,1,999.99,03/25/19 22:53,CA,San Diego,92091
166161,Google Phone,1,600,03/29/19 18:07,FL,Miami,33137
166161,Wired Headphones,1,11.99,03/29/19 18:07,TX,Houston,77002
166162,Bose SoundSport Headphones,1,99.99,03/01/19 19:19,TX,Houston,77002
166163,AAA Batteries (4-pack),1,2.99,03/20/19 20:20,FL,Orlando,32801
166163,Lightning Charging Cable,1,14.95,03/20/19 20:20,TX,Dallas,75201
166164,USB-C Charging Cable,1,11.95,03/04/19 20:57,NY,New York City,10118
166165,ThinkPad Laptop,1,999.99,03/04/19 16:17,MI,Detroit,48207
166166,34in Ultrawide Monitor,1,379.99,03/23/19 16:25,TX,Austin,78745
166167,USB-C Charging Cable,2,11.95,03/16/19 20:40,CA,Los Angeles,90014
166168,USB-C Charging Cable,1,11.95,03/22/19 11:18,WA,Seattle,98122
166169,Bose SoundSport Headphones,1,99.99,03/30/19 18:27,NY,Buffalo,14201
166170,AA Batteries (4-pack),1,3.84,03/09/19 08:12,TX,Dallas,75215
166171,USB-C Charging Cable,1,11.95,03/17/19 14:29,FL,Miami,33137
166172,27in FHD Monitor,1,149.99,03/03/19 03:41,NY,Buffalo,14201
166173,AA Batteries (4-pack),1,3.84,03/24/19 13:19,CA,Los Angeles,90014
166174,Apple Airpods Headphones,1,150,03/01/19 10:44,OR,Portland,97201
166175,Lightning Charging Cable,1,14.95,03/23/19 09:19,FL,Orlando,32822
166176,USB-C Charging Cable,2,11.95,03/16/19 17:35,FL,Miami,33137
166177,Apple Airpods Headphones,1,150,03/25/19 16:04,GA,Atlanta,30339
166178,Bose SoundSport Headphones,1,99.99,03/29/19 17:56,FL,Miami,33186
166179,AAA Batteries (4-pack),1,2.99,03/27/19 12:16,TX,Houston,77002
166180,ThinkPad Laptop,1,999.99,03/14/19 11:00,MI,Detroit,48127
166181,USB-C Charging Cable,1,11.95,03/02/19 13:50,GA,Atlanta,30318
166182,AA Batteries (4-pack),1,3.84,03/12/19 11:35,NY,New York City,10118
166183,ThinkPad Laptop,1,999.99,03/21/19 17:52,NY,Buffalo,14211
166184,27in FHD Monitor,1,149.99,03/09/19 22:10,CA,Los Angeles,90014
166185,20in Monitor,1,109.99,03/24/19 20:38,CA,San Francisco,94016
166186,AA Batteries (4-pack),2,3.84,03/01/19 21:07,PA,Philadelphia,19102
166187,AA Batteries (4-pack),2,3.84,03/31/19 12:54,FL,Orlando,32807
166188,Google Phone,1,600,03/11/19 23:37,FL,Miami,33125
166189,Apple Airpods Headphones,1,150,03/04/19 14:35,TX,Dallas,75215
166190,Wired Headphones,1,11.99,03/20/19 16:16,NY,New York City,10001
166191,USB-C Charging Cable,2,11.95,03/01/19 11:00,TX,Houston,77055
166192,Wired Headphones,2,11.99,03/02/19 14:39,TX,Austin,78729
166193,Lightning Charging Cable,1,14.95,03/03/19 09:12,MI,Detroit,48215
166194,Wired Headphones,1,11.99,03/20/19 18:26,GA,Atlanta,30318
166195,USB-C Charging Cable,1,11.95,03/25/19 23:46,WA,Seattle,98122
166196,Google Phone,1,600,03/31/19 15:31,IL,Chicago,60629
166197,USB-C Charging Cable,1,11.95,03/09/19 20:14,CA,Los Angeles,90001
166198,AA Batteries (4-pack),3,3.84,03/16/19 08:39,WA,Seattle,98122
166199,AAA Batteries (4-pack),2,2.99,03/17/19 12:27,CA,Los Angeles,90014
166200,Wired Headphones,1,11.99,03/05/19 09:41,TX,Austin,78701
166201,20in Monitor,1,109.99,03/18/19 08:47,OR,Portland,97209
166202,iPhone,1,700,03/29/19 17:52,IL,Chicago,60607
166203,USB-C Charging Cable,1,11.95,03/07/19 13:44,MI,Detroit,48207
166204,Wired Headphones,2,11.99,03/04/19 16:02,IL,Chicago,60607
166205,Wired Headphones,1,11.99,03/12/19 16:49,PA,Philadelphia,19132
166206,Wired Headphones,1,11.99,03/09/19 16:16,FL,Miami,33125
166207,20in Monitor,1,109.99,03/12/19 10:22,FL,Orlando,32822
166208,AA Batteries (4-pack),1,3.84,03/11/19 18:09,CA,San Francisco,94102
166209,Lightning Charging Cable,1,14.95,03/19/19 11:32,TX,Dallas,75215
166210,AA Batteries (4-pack),1,3.84,03/13/19 20:21,OH,Columbus,43201
166211,Flatscreen TV,1,300,03/30/19 02:44,TX,Dallas,75215
166212,Lightning Charging Cable,1,14.95,03/16/19 23:25,NY,Buffalo,14201
166213,ThinkPad Laptop,1,999.99,03/25/19 09:27,OH,Columbus,43224
166214,USB-C Charging Cable,1,11.95,03/25/19 13:51,NY,New York City,10001
166215,Wired Headphones,1,11.99,03/18/19 01:46,CA,Los Angeles,90014
166216,Lightning Charging Cable,1,14.95,03/05/19 17:03,CA,San Diego,92029
166217,Vareebadd Phone,1,400,03/30/19 20:50,OH,Columbus,43201
166218,AAA Batteries (4-pack),1,2.99,03/10/19 09:49,GA,Atlanta,30303
166219,Apple Airpods Headphones,1,150,03/30/19 21:00,NY,Buffalo,14211
166220,27in 4K Gaming Monitor,1,389.99,03/11/19 13:06,TX,Dallas,75201
166221,iPhone,1,700,03/10/19 10:50,OR,Portland,97223
166222,AA Batteries (4-pack),1,3.84,03/29/19 09:55,CA,San Diego,92029
166223,Lightning Charging Cable,1,14.95,03/26/19 12:41,OR,Portland,97209
166224,Bose SoundSport Headphones,1,99.99,03/27/19 23:27,FL,Orlando,32807
166225,34in Ultrawide Monitor,1,379.99,03/01/19 11:05,FL,Orlando,32822
166226,ThinkPad Laptop,1,999.99,03/15/19 12:20,FL,Miami,33125
166227,Lightning Charging Cable,1,14.95,03/14/19 22:50,IL,Chicago,60618
166228,Lightning Charging Cable,1,14.95,03/30/19 11:28,TX,Austin,78701
166229,Bose SoundSport Headphones,1,99.99,03/09/19 16:23,IL,Chicago,60607
166230,Wired Headphones,1,11.99,03/14/19 19:56,OR,Portland,97209
166231,AA Batteries (4-pack),1,3.84,03/04/19 11:18,WA,Seattle,98101
166232,Wired Headphones,1,11.99,03/25/19 08:00,FL,Orlando,32822
166233,Wired Headphones,1,11.99,03/29/19 10:01,CA,Los Angeles,90001
166234,AAA Batteries (4-pack),3,2.99,03/16/19 13:50,IL,Chicago,60629
166235,Bose SoundSport Headphones,1,99.99,03/16/19 11:16,TX,Austin,78729
166236,AAA Batteries (4-pack),1,2.99,03/15/19 09:34,FL,Miami,33125
166237,Flatscreen TV,1,300,03/29/19 14:17,WA,Seattle,98101
166238,USB-C Charging Cable,1,11.95,03/27/19 20:06,TX,Austin,78745
166239,34in Ultrawide Monitor,1,379.99,03/19/19 14:30,CA,Los Angeles,90014
166240,iPhone,1,700,03/03/19 10:42,OH,Columbus,43212
166241,27in FHD Monitor,1,149.99,03/19/19 17:23,TX,Houston,77019
166242,Wired Headphones,1,11.99,03/26/19 08:51,NY,Buffalo,14211
166243,34in Ultrawide Monitor,1,379.99,03/12/19 17:46,OH,Columbus,43212
166244,Bose SoundSport Headphones,1,99.99,03/24/19 10:06,OR,Portland,97223
166245,AA Batteries (4-pack),1,3.84,03/23/19 18:42,WA,Seattle,98122
166246,Apple Airpods Headphones,1,150,03/31/19 09:14,TX,Dallas,75215
166247,iPhone,1,700,03/03/19 11:43,OR,Portland,97201
166248,Apple Airpods Headphones,1,150,03/15/19 22:48,NY,Buffalo,14211
166249,Wired Headphones,1,11.99,03/26/19 16:48,OH,Columbus,43224
166250,Lightning Charging Cable,1,14.95,04/01/19 00:11,PA,Philadelphia,19116
166251,Apple Airpods Headphones,1,150,03/11/19 10:58,TX,Dallas,75201
166252,Apple Airpods Headphones,1,150,03/04/19 08:26,PA,Philadelphia,19102
166253,AA Batteries (4-pack),1,3.84,03/29/19 08:46,IL,Chicago,60618
166254,34in Ultrawide Monitor,1,379.99,03/11/19 15:44,NY,New York City,10013
166255,Lightning Charging Cable,1,14.95,03/27/19 11:10,TX,Austin,78745
166256,Apple Airpods Headphones,1,150,03/26/19 21:08,OH,Columbus,43224
166257,iPhone,1,700,03/28/19 20:56,OR,Portland,97223
166258,Apple Airpods Headphones,1,150,03/27/19 18:29,GA,Atlanta,30303
166259,Bose SoundSport Headphones,1,99.99,03/13/19 22:49,FL,Miami,33125
166260,USB-C Charging Cable,3,11.95,03/12/19 11:58,NY,New York City,10001
166260,Lightning Charging Cable,1,14.95,03/12/19 11:58,CA,San Francisco,94118
166261,AA Batteries (4-pack),2,3.84,03/09/19 13:06,FL,Miami,33125
166262,USB-C Charging Cable,2,11.95,03/12/19 18:15,TX,Dallas,75215
166263,Bose SoundSport Headphones,1,99.99,03/06/19 22:22,IL,Chicago,60607
166264,Bose SoundSport Headphones,1,99.99,03/27/19 13:00,NY,New York City,10013
166265,34in Ultrawide Monitor,1,379.99,03/23/19 11:31,CA,San Francisco,94102
166266,AAA Batteries (4-pack),1,2.99,03/07/19 21:19,GA,Atlanta,30303
166267,USB-C Charging Cable,1,11.95,03/08/19 07:47,TX,Houston,77055
166268,LG Washing Machine,1,600.0,03/23/19 12:52,WA,Seattle,98122
166269,Apple Airpods Headphones,1,150,03/27/19 12:02,TX,Houston,77002
166270,Lightning Charging Cable,1,14.95,03/05/19 06:11,CA,San Diego,92091
166271,27in 4K Gaming Monitor,1,389.99,03/30/19 09:05,NY,New York City,10013
166272,USB-C Charging Cable,1,11.95,03/04/19 18:54,FL,Miami,33137
166273,20in Monitor,1,109.99,03/28/19 01:02,TX,Austin,78729
